mnist_sc_f150.mat,0.9763428571428572,0.9350095292228698,7039.694338321686,KFSC_LARGE
mnist_sc_f150.mat,0.8284285714285714,0.8754187760209272,7351.498323440552,KFSC_LARGE
mnist_sc_f150.mat,0.9728285714285714,0.9305708087526706,7333.094347000122,KFSC_LARGE
mnist_sc_f150.mat,0.8222571428571429,0.8638606212068016,7288.504727363586,KFSC_LARGE
mnist_sc_f150.mat,0.9768285714285714,0.93652874205922,7440.777101755142,KFSC_LARGE
mnist_sc_f150.mat,0.8222714285714285,0.8693339962163743,7158.5565819740295,KFSC_LARGE
mnist_sc_f150.mat,0.8257,0.8531601736186665,7125.832513093948,KFSC_LARGE
mnist_sc_f150.mat,0.9770714285714286,0.9370957877858528,7491.0324511528015,KFSC_LARGE
mnist_sc_f150.mat,0.8295714285714286,0.866817134390149,7501.203914642334,KFSC_LARGE
mnist_sc_f150.mat,0.9743571428571428,0.931515579173937,7054.585664510727,KFSC_LARGE
mnist_sc_f150.mat,0.9678142857142857,0.9236593297701188,11039.510691642761,KFSC_LARGE
mnist_sc_f150.mat,0.8244571428571429,0.860343215978941,7436.529517650604,KFSC_LARGE
mnist_sc_f150.mat,0.8259714285714286,0.8660083868215498,11721.852483034134,KFSC_LARGE
mnist_sc_f150.mat,0.9770714285714286,0.9372354026427508,11898.295335531235,KFSC_LARGE
mnist_sc_f150.mat,0.9693571428571428,0.9260806821236278,7280.5900774002075,KFSC_LARGE
mnist_sc_f150.mat,0.9769428571428571,0.9364461703935011,11882.164522886276,KFSC_LARGE
mnist_sc_f150.mat,0.8171714285714285,0.8700574080386594,11780.238860368729,KFSC_LARGE
mnist_sc_f150.mat,0.9766428571428571,0.9357918915603318,7169.390498638153,KFSC_LARGE
mnist_sc_f150.mat,0.8269857142857143,0.8653596570253326,12142.41813492775,KFSC_LARGE
mnist_sc_f150.mat,0.9770857142857143,0.9371648291484592,7382.0006980896,KFSC_LARGE
mnist_sc_f150.mat,0.9770142857142857,0.9369769950275011,7413.003974437714,KFSC_LARGE
mnist_sc_f150.mat,0.9769857142857142,0.9368114011423542,6787.863589048386,KFSC_LARGE
mnist_sc_f150.mat,0.9723,0.9285619661294228,7495.882121801376,KFSC_LARGE
mnist_sc_f150.mat,0.9764857142857143,0.9353143528363966,6861.78008389473,KFSC_LARGE
mnist_sc_f150.mat,0.8186428571428571,0.8748660079046016,12039.910536766052,KFSC_LARGE
mnist_sc_f150.mat,0.8171571428571428,0.8618875223741866,11766.865736246109,KFSC_LARGE
mnist_sc_f150.mat,0.8314857142857143,0.869723197742653,11971.26493692398,KFSC_LARGE
mnist_sc_f150.mat,0.9770857142857143,0.9370878451444602,11628.4637093544,KFSC_LARGE
mnist_sc_f150.mat,0.9776857142857143,0.9381738955393009,6775.664170026779,KFSC_LARGE
mnist_sc_f150.mat,0.9780857142857143,0.9387179178047381,6876.195178985596,KFSC_LARGE
mnist_sc_f150.mat,0.9726857142857143,0.9303008483428431,11648.629773378372,KFSC_LARGE
mnist_sc_f150.mat,0.9698285714285714,0.9263785016295926,12005.741894960403,KFSC_LARGE
mnist_sc_f150.mat,0.9765428571428572,0.9358166319099626,7219.065998315811,KFSC_LARGE
mnist_sc_f150.mat,0.9772428571428572,0.9369825868079461,6697.1206567287445,KFSC_LARGE
mnist_sc_f150.mat,0.9688714285714286,0.9257024749948887,7206.51539349556,KFSC_LARGE
mnist_sc_f150.mat,0.9675857142857143,0.922177384143837,6918.83442234993,KFSC_LARGE
mnist_sc_f150.mat,0.8333142857142857,0.8815626434580229,12066.497997283936,KFSC_LARGE
mnist_sc_f150.mat,0.9771428571428571,0.9374456136084349,11642.932426214218,KFSC_LARGE
mnist_sc_f150.mat,0.8507571428571429,0.8596455716016096,11823.682845592499,KFSC_LARGE
mnist_sc_f150.mat,0.8244285714285714,0.8760975721803202,11961.088274717331,KFSC_LARGE
mnist_sc_f150.mat,0.9682714285714286,0.9225110513275463,6858.907581567764,KFSC_LARGE
mnist_sc_f150.mat,0.8317285714285715,0.8630620206196631,11737.07005739212,KFSC_LARGE
mnist_sc_f150.mat,0.9765,0.9358175091785362,11750.493541240692,KFSC_LARGE
mnist_sc_f150.mat,0.8253,0.8770535796603818,12002.155699968338,KFSC_LARGE
mnist_sc_f150.mat,0.85,0.8657418477065569,12167.863889694214,KFSC_LARGE
mnist_sc_f150.mat,0.9679571428571428,0.9239184344320036,11915.202894449234,KFSC_LARGE
mnist_sc_f150.mat,0.9768428571428571,0.9368161089219044,11892.496026039124,KFSC_LARGE
mnist_sc_f150.mat,0.9768,0.9363775402336844,11853.459151983261,KFSC_LARGE
mnist_sc_f150.mat,0.8459142857142857,0.8661286315037723,11888.594355344772,KFSC_LARGE
mnist_sc_f150.mat,0.8525571428571429,0.8387994635717996,12161.522740602493,KFSC_LARGE
